datetime,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Air_Temperature_celsius,Relative_Humidity_percent,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Surface_Level_Barometric_Pressure_pascal,Precipitation_millimeterPerDay
2017-01-16 15:00:00,3.23,-4.70,22.10,16.67,87350,0.00
2017-01-16 16:00:00,2.37,-5.00,23.00,2.78,87370,0.00
2017-01-16 17:00:00,1.08,-6.80,37.20,0.00,87410,0.00
2017-01-16 18:00:00,0.75,-8.40,48.70,0.00,87450,0.00
2017-01-16 19:00:00,0.97,-8.90,51.10,0.00,87490,0.00
2017-01-16 20:00:00,0.86,-9.30,54.40,0.00,87510,0.00
2017-01-16 21:00:00,0.75,-9.80,57.70,0.00,87540,0.00
2017-01-16 22:00:00,0.54,-10.40,59.60,0.00,87550,0.00
2017-01-16 23:00:00,0.54,-11.00,61.30,0.00,87560,0.00
2017-01-17 00:00:00,0.43,-10.90,62.30,0.00,87570,0.00
2017-01-17 01:00:00,0.43,-11.10,63.60,0.00,87570,0.00
2017-01-17 02:00:00,0.32,-11.20,63.00,0.00,87570,0.00
2017-01-17 03:00:00,0.54,-10.50,63.60,0.00,87580,0.00
2017-01-17 04:00:00,0.65,-10.10,61.80,0.00,87600,0.00
2017-01-17 05:00:00,0.65,-10.20,62.00,0.00,87610,0.00
2017-01-17 06:00:00,0.86,-9.40,59.80,0.00,87620,0.00
2017-01-17 07:00:00,0.86,-8.60,57.40,0.00,87680,0.00
2017-01-17 08:00:00,0.75,-8.20,58.00,0.00,87740,0.00
2017-01-17 09:00:00,0.65,-7.50,54.90,2.78,87810,0.00
2017-01-17 10:00:00,0.86,-5.90,46.80,36.11,87860,0.00
2017-01-17 11:00:00,0.86,-3.60,28.60,80.56,87920,0.00
2017-01-17 12:00:00,1.61,-2.90,24.10,122.22,87940,0.00
2017-01-17 13:00:00,2.26,-2.60,23.60,122.22,87920,0.00
2017-01-17 14:00:00,2.15,-2.20,24.10,166.67,87900,0.00
2017-01-17 15:00:00,2.26,-2.20,25.00,125.00,87900,0.00
2017-01-17 16:00:00,2.26,-2.30,25.40,83.33,87940,0.00
2017-01-17 17:00:00,1.61,-2.70,28.50,22.22,87970,0.00
2017-01-17 18:00:00,0.54,-4.40,43.80,0.00,88010,0.00
2017-01-17 19:00:00,0.65,-5.00,48.90,0.00,88060,0.00
2017-01-17 20:00:00,0.75,-5.10,51.00,0.00,88100,0.00
2017-01-17 21:00:00,0.54,-5.10,54.70,0.00,88140,0.00
2017-01-17 22:00:00,0.65,-5.20,55.60,0.00,88170,0.00
2017-01-17 23:00:00,0.54,-5.30,56.30,0.00,88200,0.00
2017-01-18 00:00:00,0.43,-5.60,59.40,0.00,88200,0.00
2017-01-18 01:00:00,0.43,-5.70,59.20,0.00,88200,0.00
2017-01-18 02:00:00,0.86,-6.10,58.50,0.00,88210,0.00
2017-01-18 03:00:00,0.97,-7.10,60.50,0.00,88230,0.00
2017-01-18 04:00:00,0.86,-6.80,60.30,0.00,88200,0.00
2017-01-18 05:00:00,0.86,-6.90,62.00,0.00,88200,0.00
2017-01-18 06:00:00,0.75,-7.30,63.90,0.00,88200,0.00
2017-01-18 07:00:00,0.65,-7.90,66.60,0.00,88210,0.00
2017-01-18 08:00:00,1.08,-7.60,66.00,0.00,88250,0.00
2017-01-18 09:00:00,1.08,-7.20,65.20,0.00,88300,0.00
2017-01-18 10:00:00,1.08,-5.80,61.60,55.56,88330,0.00
2017-01-18 11:00:00,0.75,-2.70,56.10,133.33,88350,0.00
2017-01-18 12:00:00,0.86,1.30,33.00,177.78,88350,0.00
2017-01-18 13:00:00,1.08,2.60,26.10,191.67,88340,0.00
2017-01-18 14:00:00,1.08,2.90,25.80,150.00,88330,0.00
2017-01-18 15:00:00,0.65,2.70,26.90,100.00,88340,0.00
2017-01-18 16:00:00,0.65,1.90,36.20,63.89,88350,0.00
2017-01-18 17:00:00,0.54,0.00,52.00,5.56,88380,0.00
2017-01-18 18:00:00,0.75,-1.20,54.00,0.00,88390,0.00
2017-01-18 19:00:00,0.65,-1.60,58.50,0.00,88410,0.00
2017-01-18 20:00:00,0.32,-2.00,62.90,0.00,88430,0.00
2017-01-18 21:00:00,0.54,-2.40,65.10,0.00,88470,0.00
2017-01-18 22:00:00,0.32,-2.50,64.90,0.00,88500,0.00
2017-01-18 23:00:00,0.65,-3.60,66.90,0.00,88520,0.00
2017-01-19 00:00:00,0.65,-3.90,64.50,0.00,88550,0.00
2017-01-19 01:00:00,0.97,-4.70,64.50,0.00,88540,0.00
2017-01-19 02:00:00,0.97,-5.00,62.60,0.00,88550,0.00
2017-01-19 03:00:00,0.86,-5.60,64.10,0.00,88560,0.00
2017-01-19 04:00:00,0.86,-6.10,65.60,0.00,88570,0.00
2017-01-19 05:00:00,0.54,-6.80,68.90,0.00,88580,0.00
2017-01-19 06:00:00,0.43,-8.00,75.20,0.00,88580,0.00
2017-01-19 07:00:00,0.43,-8.60,75.80,0.00,88600,0.00
2017-01-19 08:00:00,0.22,-9.40,79.00,0.00,88620,0.00
2017-01-19 09:00:00,0.32,-9.90,80.80,0.00,88660,0.00
2017-01-19 10:00:00,0.22,-9.70,80.10,11.11,88710,0.00
2017-01-19 11:00:00,0.54,-9.50,79.00,11.11,88710,0.00
2017-01-19 12:00:00,0.32,-7.80,79.90,22.22,88700,0.00
2017-01-19 13:00:00,0.75,-5.00,61.30,22.22,88660,0.00
2017-01-19 14:00:00,0.75,-3.70,55.50,22.22,88640,0.00
2017-01-19 15:00:00,0.86,-3.10,56.20,16.67,88630,0.00
2017-01-19 16:00:00,0.65,-3.60,63.20,11.11,88640,0.00
2017-01-19 17:00:00,0.65,-4.90,70.90,0.00,88660,0.00
2017-01-19 18:00:00,0.54,-5.90,74.30,0.00,88710,0.00
2017-01-19 19:00:00,0.54,-6.60,78.30,0.00,88750,0.00
2017-01-19 20:00:00,0.22,-7.80,80.40,0.00,88780,0.00
2017-01-19 21:00:00,0.11,-8.90,86.00,0.00,88820,0.00
2017-01-19 22:00:00,0.22,-9.00,84.60,0.00,88850,0.00
2017-01-19 23:00:00,0.11,-9.70,84.90,0.00,88860,0.00
2017-01-20 00:00:00,0.11,-10.50,87.10,0.00,88860,0.00
2017-01-20 01:00:00,0.22,-10.60,88.10,0.00,88860,0.00
2017-01-20 02:00:00,0.00,-10.70,87.80,0.00,88850,0.00
2017-01-20 03:00:00,0.11,-11.10,88.00,0.00,88850,0.00
2017-01-20 04:00:00,0.11,-11.20,87.80,0.00,88860,0.00
2017-01-20 05:00:00,0.00,-11.60,87.70,0.00,88830,0.00
2017-01-20 06:00:00,0.11,-11.50,87.00,0.00,88840,0.00
2017-01-20 07:00:00,0.00,-11.70,86.00,0.00,88860,0.00
2017-01-20 08:00:00,0.11,-11.90,86.20,0.00,88870,0.00
2017-01-20 09:00:00,0.00,-11.70,85.70,0.00,88890,0.00
2017-01-20 10:00:00,0.00,-11.50,85.10,5.56,88910,0.00
2017-01-20 11:00:00,0.11,-10.80,85.40,11.11,88920,0.00
2017-01-20 12:00:00,0.11,-9.10,88.60,11.11,88890,0.00
2017-01-20 13:00:00,0.86,-5.90,76.90,11.11,88850,0.00
2017-01-20 14:00:00,0.65,-4.30,64.20,11.11,88810,0.00
2017-01-20 15:00:00,0.75,-3.50,63.00,11.11,88780,0.00
2017-01-20 16:00:00,0.65,-3.80,66.90,8.33,88790,0.00
2017-01-20 17:00:00,0.54,-5.10,75.10,0.00,88780,0.00
2017-01-20 18:00:00,0.32,-6.60,80.40,0.00,88800,0.00
2017-01-20 19:00:00,0.22,-7.80,83.90,0.00,88820,0.00
2017-01-20 20:00:00,0.00,-8.70,87.60,0.00,88840,0.00
2017-01-20 21:00:00,0.00,-9.50,89.20,0.00,88850,0.00
2017-01-20 22:00:00,0.00,-10.00,88.90,0.00,88880,0.00
2017-01-20 23:00:00,0.00,-10.40,89.70,0.00,88890,0.00
2017-01-21 00:00:00,0.00,-10.80,88.10,0.00,88890,0.00
2017-01-21 01:00:00,0.00,-10.90,86.70,0.00,88870,0.00
2017-01-21 02:00:00,0.00,-11.20,86.40,0.00,88850,0.00
2017-01-21 03:00:00,0.00,-11.30,85.90,0.00,88850,0.00
2017-01-21 04:00:00,0.00,-11.30,85.60,0.00,88820,0.00
2017-01-21 05:00:00,0.00,-11.30,85.50,0.00,88790,0.00
2017-01-21 06:00:00,0.11,-11.30,85.20,0.00,88780,0.00
2017-01-21 07:00:00,0.00,-11.60,85.00,0.00,88780,0.00
2017-01-21 08:00:00,0.00,-11.80,85.40,0.00,88790,0.00
2017-01-21 09:00:00,0.00,-11.60,85.10,0.00,88800,0.00
2017-01-21 10:00:00,0.11,-11.20,85.10,2.78,88820,0.00
2017-01-21 11:00:00,0.00,-11.00,85.40,11.11,88810,0.00
2017-01-21 12:00:00,0.22,-9.20,88.50,11.11,88790,0.00
2017-01-21 13:00:00,0.86,-6.10,82.40,11.11,88740,0.00
2017-01-21 14:00:00,0.65,-4.50,66.20,13.89,88690,0.00
2017-01-21 15:00:00,0.75,-3.50,64.80,16.67,88670,0.00
2017-01-21 16:00:00,0.75,-3.80,67.80,8.33,88670,0.00
2017-01-21 17:00:00,0.65,-4.80,71.90,0.00,88680,0.00
2017-01-21 18:00:00,0.54,-6.00,75.40,0.00,88700,0.00
2017-01-21 19:00:00,0.54,-7.10,78.50,0.00,88720,0.00
2017-01-21 20:00:00,0.11,-8.30,81.10,0.00,88740,0.00
2017-01-21 21:00:00,0.00,-9.40,87.30,0.00,88760,0.00
2017-01-21 22:00:00,0.00,-10.00,86.80,0.00,88770,0.00
2017-01-21 23:00:00,0.00,-10.30,86.90,0.00,88780,0.00
2017-01-22 00:00:00,0.00,-10.80,87.70,0.00,88780,0.00
2017-01-22 01:00:00,0.00,-11.10,88.50,0.00,88750,0.00
2017-01-22 02:00:00,0.00,-11.20,88.30,0.00,88720,0.00
2017-01-22 03:00:00,0.00,-11.60,86.80,0.00,88710,0.00
2017-01-22 04:00:00,0.00,-11.70,86.10,0.00,88680,0.00
2017-01-22 05:00:00,0.00,-11.60,85.80,0.00,88680,0.00
2017-01-22 06:00:00,0.11,-11.90,85.00,0.00,88650,0.00
2017-01-22 07:00:00,0.00,-12.20,84.40,0.00,88660,0.00
2017-01-22 08:00:00,0.00,-12.40,84.90,0.00,88680,0.00
2017-01-22 09:00:00,0.00,-12.20,84.50,0.00,88710,0.00
2017-01-22 10:00:00,0.11,-12.10,83.80,2.78,88730,0.00
2017-01-22 11:00:00,0.00,-11.80,83.60,11.11,88730,0.00
2017-01-22 12:00:00,0.32,-9.30,85.00,11.11,88700,0.00
2017-01-22 13:00:00,0.86,-6.10,60.20,11.11,88630,0.00
2017-01-22 14:00:00,0.75,-3.90,47.20,16.67,88570,0.00
2017-01-22 15:00:00,0.86,-3.20,50.00,25.00,88520,0.00
2017-01-22 16:00:00,0.97,-3.60,54.40,8.33,88520,0.00
2017-01-22 17:00:00,0.54,-4.90,60.40,0.00,88520,0.00
2017-01-22 18:00:00,0.43,-6.50,67.80,0.00,88540,0.00
2017-01-22 19:00:00,0.22,-7.90,73.60,0.00,88550,0.00
2017-01-22 20:00:00,0.11,-8.90,78.10,0.00,88560,0.00
2017-01-22 21:00:00,0.00,-9.80,79.20,0.00,88560,0.00
2017-01-22 22:00:00,0.11,-10.50,81.40,0.00,88550,0.00
2017-01-22 23:00:00,0.00,-11.30,83.00,0.00,88520,0.00
2017-01-23 00:00:00,0.00,-11.70,85.30,0.00,88500,0.00
2017-01-23 01:00:00,0.00,-11.90,86.10,0.00,88460,0.00
2017-01-23 02:00:00,0.00,-12.00,85.60,0.00,88420,0.00
2017-01-23 03:00:00,0.00,-12.20,84.80,0.00,88420,0.00
2017-01-23 04:00:00,0.00,-12.40,84.40,0.00,88400,0.00
2017-01-23 05:00:00,0.00,-12.80,85.10,0.00,88380,0.00
2017-01-23 06:00:00,0.00,-13.20,84.30,0.00,88350,0.00
2017-01-23 07:00:00,0.00,-13.30,85.30,0.00,88330,0.00
2017-01-23 08:00:00,0.00,-13.40,85.00,0.00,88310,0.00
2017-01-23 09:00:00,0.00,-13.30,85.00,0.00,88300,0.00
2017-01-23 10:00:00,0.00,-12.80,83.20,5.56,88280,0.00
2017-01-23 11:00:00,0.00,-12.40,81.90,11.11,88280,0.00
2017-01-23 12:00:00,0.32,-10.10,80.70,22.22,88220,0.00
2017-01-23 13:00:00,0.86,-5.90,50.80,25.00,88160,0.00
2017-01-23 14:00:00,0.86,-3.90,42.40,55.56,88090,0.00
2017-01-23 15:00:00,0.86,-2.80,44.10,77.78,88050,0.00
2017-01-23 16:00:00,0.86,-4.00,54.80,11.11,88040,0.00
2017-01-23 17:00:00,0.86,-4.70,56.50,0.00,88020,0.00
2017-01-23 18:00:00,0.86,-5.80,59.60,0.00,88020,0.00
2017-01-23 19:00:00,0.54,-7.50,67.40,0.00,88050,0.00
2017-01-23 20:00:00,0.43,-8.60,72.20,0.00,88050,0.00
2017-01-23 21:00:00,0.65,-9.00,72.80,0.00,88050,0.00
2017-01-23 22:00:00,0.65,-9.50,72.70,0.00,88040,0.00
2017-01-23 23:00:00,0.43,-10.40,75.60,0.00,88030,0.00
2017-01-24 00:00:00,0.11,-11.00,78.50,0.00,88010,0.00
2017-01-24 01:00:00,0.11,-11.20,80.20,0.00,87990,0.00
2017-01-24 02:00:00,0.22,-11.10,78.60,0.00,87920,0.00
2017-01-24 03:00:00,0.11,-11.80,80.70,0.00,87880,0.00
2017-01-24 04:00:00,0.22,-11.50,79.40,0.00,87840,0.00
2017-01-24 05:00:00,0.65,-11.10,75.40,0.00,87810,0.00
2017-01-24 06:00:00,0.32,-11.60,76.20,0.00,87790,0.00
2017-01-24 07:00:00,0.54,-11.50,78.20,0.00,87790,0.00
2017-01-24 08:00:00,0.00,-11.90,79.90,0.00,87820,0.00
2017-01-24 09:00:00,0.00,-12.20,81.40,0.00,87840,0.00
2017-01-24 10:00:00,0.11,-11.90,80.60,11.11,87870,0.00
2017-01-24 11:00:00,0.00,-11.70,79.60,11.11,87890,0.00
2017-01-24 12:00:00,0.32,-9.00,74.00,19.44,87860,0.00
2017-01-24 13:00:00,0.86,-5.00,44.20,16.67,87810,0.00
2017-01-24 14:00:00,0.75,-3.10,37.10,63.89,87760,0.00
2017-01-24 15:00:00,0.86,-0.80,36.00,169.44,87750,0.00
2017-01-24 16:00:00,0.75,-2.20,47.40,44.44,87760,0.00
2017-01-24 17:00:00,0.65,-3.60,54.40,13.89,87810,0.00
2017-01-24 18:00:00,0.75,-4.90,55.40,0.00,87840,0.00
2017-01-24 19:00:00,0.32,-6.70,63.30,0.00,87860,0.00
2017-01-24 20:00:00,0.43,-7.80,67.70,0.00,87890,0.00
2017-01-24 21:00:00,0.32,-8.70,68.60,0.00,87900,0.00
2017-01-24 22:00:00,0.22,-9.30,69.50,0.00,87920,0.00
2017-01-24 23:00:00,0.11,-10.00,73.00,0.00,87970,0.00
2017-01-25 00:00:00,0.11,-10.60,74.80,0.00,87970,0.00
2017-01-25 01:00:00,0.32,-10.60,73.90,0.00,87990,0.00
2017-01-25 02:00:00,0.32,-11.00,74.40,0.00,87970,0.00
2017-01-25 03:00:00,0.11,-10.80,73.20,0.00,87990,0.00
2017-01-25 04:00:00,0.11,-11.30,75.80,0.00,88010,0.00
2017-01-25 05:00:00,0.22,-11.20,75.10,0.00,88030,0.00
2017-01-25 06:00:00,0.22,-11.50,74.10,0.00,88030,0.00
2017-01-25 07:00:00,0.54,-10.80,72.90,0.00,88060,0.00
2017-01-25 08:00:00,0.32,-8.70,71.50,0.00,88110,0.00
2017-01-25 09:00:00,0.32,-7.30,71.20,8.33,88180,0.00
2017-01-25 10:00:00,0.54,-5.60,65.80,47.22,88210,0.00
2017-01-25 11:00:00,0.65,-5.70,65.50,36.11,88240,0.00
2017-01-25 12:00:00,0.75,-3.60,57.60,36.11,88230,0.00
2017-01-25 13:00:00,0.97,-1.50,51.00,22.22,88190,0.00
2017-01-25 14:00:00,0.86,-0.20,50.70,97.22,88150,0.00
2017-01-25 15:00:00,0.97,2.30,42.90,219.44,88160,0.00
2017-01-25 16:00:00,1.08,-0.90,52.10,11.11,88180,0.00
2017-01-25 17:00:00,0.86,-2.30,57.10,0.00,88190,0.00
2017-01-25 18:00:00,0.97,-4.00,62.10,0.00,88210,0.00
2017-01-25 19:00:00,0.32,-5.20,66.00,0.00,88240,0.00
2017-01-25 20:00:00,0.32,-6.60,70.30,0.00,88260,0.00
2017-01-25 21:00:00,0.54,-7.00,71.60,0.00,88310,0.00
2017-01-25 22:00:00,0.65,-7.60,71.30,0.00,88320,0.00
2017-01-25 23:00:00,0.75,-7.50,70.50,0.00,88350,0.00
2017-01-26 00:00:00,0.54,-8.20,74.00,0.00,88370,0.00
2017-01-26 01:00:00,0.11,-9.10,77.00,0.00,88370,0.00
2017-01-26 02:00:00,0.32,-9.70,79.70,0.00,88360,0.00
2017-01-26 03:00:00,0.22,-10.20,80.60,0.00,88350,0.00
2017-01-26 04:00:00,0.00,-10.80,84.10,0.00,88330,0.00
2017-01-26 05:00:00,0.00,-11.10,86.50,0.00,88320,0.00
2017-01-26 06:00:00,0.00,-11.20,86.60,0.00,88280,0.00
2017-01-26 07:00:00,0.11,-11.10,86.90,0.00,88260,0.00
2017-01-26 08:00:00,0.11,-11.40,86.00,0.00,88300,0.00
2017-01-26 09:00:00,0.11,-11.20,85.70,0.00,88350,0.00
2017-01-26 10:00:00,0.11,-10.90,84.40,8.33,88390,0.00
2017-01-26 11:00:00,0.22,-10.50,82.10,11.11,88420,0.00
2017-01-26 12:00:00,0.32,-8.30,80.30,13.89,88390,0.00
2017-01-26 13:00:00,0.86,-4.10,51.60,11.11,88360,0.00
2017-01-26 14:00:00,0.86,-2.00,44.10,125.00,88360,0.00
2017-01-26 15:00:00,0.97,1.20,38.00,241.67,88400,0.00
2017-01-26 16:00:00,0.86,-2.80,54.60,11.11,88440,0.00
2017-01-26 17:00:00,0.54,-4.20,62.00,0.00,88450,0.00
2017-01-26 18:00:00,0.54,-5.80,68.40,0.00,88510,0.00
2017-01-26 19:00:00,0.43,-6.90,71.70,0.00,88550,0.00
2017-01-26 20:00:00,0.22,-7.90,74.90,0.00,88590,0.00
2017-01-26 21:00:00,0.11,-8.70,77.60,0.00,88590,0.00
2017-01-26 22:00:00,0.00,-9.80,80.60,0.00,88610,0.00
2017-01-26 23:00:00,0.00,-10.30,84.10,0.00,88630,0.00
2017-01-27 00:00:00,0.00,-10.70,84.80,0.00,88660,0.00
2017-01-27 01:00:00,0.00,-11.00,86.60,0.00,88670,0.00
2017-01-27 02:00:00,0.22,-11.10,85.30,0.00,88670,0.00
2017-01-27 03:00:00,0.00,-11.50,84.60,0.00,88650,0.00
2017-01-27 04:00:00,0.22,-11.40,84.50,0.00,88640,0.00
2017-01-27 05:00:00,0.00,-11.60,84.70,0.00,88620,0.00
2017-01-27 06:00:00,0.11,-11.80,85.30,0.00,88590,0.00
2017-01-27 07:00:00,0.11,-11.80,85.20,0.00,88600,0.00
2017-01-27 08:00:00,0.11,-11.90,85.80,0.00,88610,0.00
2017-01-27 09:00:00,0.00,-11.90,85.50,0.00,88640,0.00
2017-01-27 10:00:00,0.11,-11.40,85.10,8.33,88660,0.00
2017-01-27 11:00:00,0.00,-10.70,84.40,11.11,88670,0.00
2017-01-27 12:00:00,0.32,-7.80,83.10,19.44,88620,0.00
2017-01-27 13:00:00,0.86,-4.00,56.90,22.22,88560,0.00
2017-01-27 14:00:00,0.86,-1.60,47.70,158.33,88490,0.00
2017-01-27 15:00:00,0.97,1.80,40.10,258.33,88490,0.00
2017-01-27 16:00:00,0.86,-2.30,55.40,11.11,88480,0.00
2017-01-27 17:00:00,0.75,-3.90,64.00,0.00,88460,0.00
2017-01-27 18:00:00,0.43,-5.40,71.80,0.00,88480,0.00
2017-01-27 19:00:00,0.32,-6.60,76.40,0.00,88500,0.00
2017-01-27 20:00:00,0.11,-7.80,80.00,0.00,88490,0.00
2017-01-27 21:00:00,0.22,-8.30,81.90,0.00,88490,0.00
2017-01-27 22:00:00,0.22,-8.80,81.20,0.00,88450,0.00
2017-01-27 23:00:00,0.22,-9.40,82.20,0.00,88430,0.00
2017-01-28 00:00:00,0.22,-9.60,82.90,0.00,88430,0.00
2017-01-28 01:00:00,0.11,-9.80,82.80,0.00,88410,0.00
2017-01-28 02:00:00,0.11,-9.90,84.40,0.00,88380,0.00
2017-01-28 03:00:00,0.00,-10.20,85.40,0.00,88360,0.00
2017-01-28 04:00:00,0.11,-10.00,86.40,0.00,88360,0.00
2017-01-28 05:00:00,0.00,-10.50,86.90,0.00,88340,0.00
2017-01-28 06:00:00,0.00,-10.50,87.20,0.00,88340,0.00
2017-01-28 07:00:00,0.00,-10.40,87.40,0.00,88340,0.00
2017-01-28 08:00:00,0.00,-10.20,87.30,0.00,88350,0.00
2017-01-28 09:00:00,0.00,-10.00,86.20,13.89,88350,0.00
2017-01-28 10:00:00,0.11,-9.10,85.80,36.11,88350,0.00
2017-01-28 11:00:00,0.11,-7.20,80.80,80.56,88350,0.00
2017-01-28 12:00:00,0.00,-3.20,67.10,122.22,88340,0.00
2017-01-28 13:00:00,0.22,0.20,60.30,133.33,88310,0.00
2017-01-28 14:00:00,0.43,3.00,46.60,200.00,88270,0.00
2017-01-28 15:00:00,0.86,3.90,45.50,222.22,88270,0.00
2017-01-28 16:00:00,0.75,0.40,58.60,47.22,88270,0.00
2017-01-28 17:00:00,0.65,-1.50,68.10,11.11,88270,0.00
2017-01-28 18:00:00,0.65,-3.50,74.50,0.00,88290,0.00
2017-01-28 19:00:00,0.22,-5.00,80.50,0.00,88310,0.00
2017-01-28 20:00:00,0.11,-6.30,85.00,0.00,88320,0.00
2017-01-28 21:00:00,0.32,-6.80,85.00,0.00,88340,0.00
2017-01-28 22:00:00,0.11,-7.40,85.60,0.00,88340,0.00
2017-01-28 23:00:00,0.11,-7.90,86.60,0.00,88340,0.00
2017-01-29 00:00:00,0.11,-8.30,88.80,0.00,88340,0.00
2017-01-29 01:00:00,0.00,-8.80,89.60,0.00,88320,0.00
2017-01-29 02:00:00,0.00,-9.10,90.50,0.00,88300,0.00
2017-01-29 03:00:00,0.00,-9.30,89.10,0.00,88290,0.00
2017-01-29 04:00:00,0.00,-9.60,88.30,0.00,88260,0.00
2017-01-29 05:00:00,0.00,-9.60,88.00,0.00,88260,0.00
2017-01-29 06:00:00,0.11,-9.70,87.90,0.00,88260,0.00
2017-01-29 07:00:00,0.00,-10.00,87.20,0.00,88270,0.00
2017-01-29 08:00:00,0.00,-10.20,87.70,0.00,88290,0.00
2017-01-29 09:00:00,0.00,-10.10,87.30,0.00,88300,0.00
2017-01-29 10:00:00,0.00,-9.60,87.50,8.33,88310,0.00
2017-01-29 11:00:00,0.00,-9.30,87.50,11.11,88310,0.00
2017-01-29 12:00:00,0.32,-6.10,90.80,58.33,88280,0.00
2017-01-29 13:00:00,0.97,-2.40,66.50,22.22,88240,0.00
2017-01-29 14:00:00,0.97,0.60,51.00,208.33,88200,0.00
2017-01-29 15:00:00,1.08,3.70,42.50,297.22,88220,0.00
2017-01-29 16:00:00,0.97,-0.60,58.60,11.11,88220,0.00
2017-01-29 17:00:00,0.65,-2.70,67.10,2.78,88230,0.00
2017-01-29 18:00:00,0.54,-4.30,75.50,0.00,88250,0.00
2017-01-29 19:00:00,0.43,-5.10,76.60,0.00,88270,0.00
2017-01-29 20:00:00,0.32,-6.10,80.50,0.00,88300,0.00
2017-01-29 21:00:00,0.32,-6.80,81.60,0.00,88310,0.00
2017-01-29 22:00:00,0.00,-7.90,84.20,0.00,88340,0.00
2017-01-29 23:00:00,0.11,-8.00,85.90,0.00,88340,0.00
2017-01-30 00:00:00,0.11,-8.50,85.50,0.00,88340,0.00
2017-01-30 01:00:00,0.11,-8.90,86.40,0.00,88320,0.00
2017-01-30 02:00:00,0.11,-9.00,88.30,0.00,88290,0.00
2017-01-30 03:00:00,0.11,-9.20,88.50,0.00,88260,0.00
2017-01-30 04:00:00,0.11,-9.40,89.20,0.00,88240,0.00
2017-01-30 05:00:00,0.11,-9.40,89.40,0.00,88200,0.00
2017-01-30 06:00:00,0.00,-9.70,89.40,0.00,88170,0.00
2017-01-30 07:00:00,0.11,-9.60,89.20,0.00,88160,0.00
2017-01-30 08:00:00,0.00,-9.70,89.80,0.00,88180,0.00
2017-01-30 09:00:00,0.00,-9.10,89.00,16.67,88190,0.00
2017-01-30 10:00:00,0.22,-7.20,84.20,77.78,88160,0.00
2017-01-30 11:00:00,0.11,-3.90,73.00,97.22,88180,0.00
2017-01-30 12:00:00,0.32,-1.00,65.00,197.22,88170,0.00
2017-01-30 13:00:00,0.32,1.60,54.10,111.11,88120,0.00
2017-01-30 14:00:00,0.97,1.40,51.80,200.00,88060,0.00
2017-01-30 15:00:00,0.86,3.20,46.70,219.44,88020,0.00
2017-01-30 16:00:00,0.43,2.10,55.30,86.11,88000,0.00
2017-01-30 17:00:00,0.32,1.10,61.10,13.89,88030,0.00
2017-01-30 18:00:00,0.54,-0.30,64.70,0.00,88050,0.00
2017-01-30 19:00:00,0.32,-1.20,69.60,0.00,88050,0.00
2017-01-30 20:00:00,0.32,-1.70,73.50,0.00,88050,0.00
2017-01-30 21:00:00,0.11,-2.20,77.50,0.00,88050,0.00
2017-01-30 22:00:00,0.11,-2.90,80.50,0.00,88050,0.00
2017-01-30 23:00:00,0.22,-3.10,81.20,0.00,88030,0.00
2017-01-31 00:00:00,0.11,-3.20,80.70,0.00,88000,0.00
2017-01-31 01:00:00,0.54,-3.20,80.70,0.00,87990,0.00
2017-01-31 02:00:00,0.32,-3.30,81.00,0.00,87970,0.00
2017-01-31 03:00:00,0.11,-3.30,81.50,0.00,87980,0.00
2017-01-31 04:00:00,0.22,-4.00,84.40,0.00,87950,0.00
2017-01-31 05:00:00,0.32,-4.90,86.20,0.00,87930,0.00
2017-01-31 06:00:00,0.43,-4.70,85.80,0.00,87920,0.00
2017-01-31 07:00:00,0.22,-4.00,83.50,0.00,87940,0.00
2017-01-31 08:00:00,0.22,-3.40,85.00,0.00,87940,0.00
2017-01-31 09:00:00,0.32,-2.90,83.50,5.56,87950,0.00
2017-01-31 10:00:00,0.43,-2.60,81.10,38.89,87970,0.00
2017-01-31 11:00:00,0.43,-0.90,74.40,127.78,87970,0.00
2017-01-31 12:00:00,0.86,1.50,63.70,158.33,88000,0.00
2017-01-31 13:00:00,1.72,2.50,60.10,216.67,87960,0.00
2017-01-31 14:00:00,2.15,2.00,62.80,144.44,87930,0.00
2017-01-31 15:00:00,0.97,3.20,59.90,166.67,87910,0.00
2017-01-31 16:00:00,1.72,1.50,68.80,75.00,87890,0.00
2017-01-31 17:00:00,0.43,0.70,72.10,38.89,87900,0.00
2017-01-31 18:00:00,0.43,-0.60,79.60,0.00,87890,0.00
2017-01-31 19:00:00,0.32,-1.90,83.90,0.00,87900,0.00
2017-01-31 20:00:00,0.32,-1.70,84.60,0.00,87900,0.00
2017-01-31 21:00:00,0.22,-1.30,85.20,0.00,87910,0.00
2017-01-31 22:00:00,0.43,-1.30,90.10,0.00,87900,0.00
2017-01-31 23:00:00,0.22,-1.50,94.20,0.00,87890,0.00
2017-02-01 00:00:00,0.32,-1.40,95.40,0.00,87880,0.00
2017-02-01 01:00:00,0.32,-1.70,95.90,0.00,87870,0.00
2017-02-01 02:00:00,0.22,-2.30,96.40,0.00,87860,0.00
2017-02-01 03:00:00,0.54,-2.40,96.80,0.00,87870,0.00
2017-02-01 04:00:00,0.43,-2.40,96.80,0.00,87860,0.00
2017-02-01 05:00:00,0.22,-1.70,96.70,0.00,87860,0.00
